version,scenario_id,run_id,scenario_seed,num_processes,num_resources,total_resources,workload_pattern,distributed,resource_types,process_types,resource_details,preemption_events,checkpoint_recovery_events,distributed_events,allocation_release_events,process_aging_metrics,process_starvation_metrics,scheduling_policy,policy_params,deadlock_detection_method,deadlock_cycle_length,deadlock_resource_types,full_event_log,failure_recovery_outcomes,user_fairness_metrics,group_fairness_metrics,simulation_parameters,meta_coverage_metrics,meta_determinism_hash,meta_config_snapshot,meta_edge_case_summary,avg_allocation,avg_max,avg_need,avg_waiting,max_waiting,min_waiting,event_count,deadlock,deadlock_type,deadlock_processes,deadlock_resources,time_to_deadlock,edge_case,failure_injected,starved_processes,blocked_processes,dynamic_join_leave,failure_type,event_trace_hash,sim_time_ms
1.0.0,f2ac0fbc8491fe66,0,3335400890,11,4,49,grouped,0,net|disk|cpu|gpu,interactive|system|user|service|service|system|interactive|system|interactive|user|user,net:20:1:0|disk:6:1:0|cpu:6:1:0|gpu:17:8:0,preempt:1:4,checkpoint:8|rollback:8,,,0:0|1:0|2:0|3:0|4:0|5:0|6:0|7:0|8:0|9:0|10:0,0:0|1:0|2:0|3:0|4:0|5:0|6:0|7:0|8:0|9:0|10:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773212159.9123662 type=<EventType.REQUEST: 'REQUEST'> process_id='10' resource_vector=[0, 2, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773212159.9237363 type=<EventType.WAIT: 'WAIT'> process_id='10' resource_vector=[0, 2, 1, 1] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773212159.9357574 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0, 0] details={'deadlocked': ['0', '1', '2', '4', '6', '7', '8', '9', '10']}|event_id='evt_4' timestamp=1773212159.9381971 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773212159.9480457 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773212159.9587898 type=<EventType.RELEASE: 'RELEASE'> process_id='10' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773212159.9700081 type=<EventType.RELEASE: 'RELEASE'> process_id='6' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_8' timestamp=1773212159.9787385 type=<EventType.RELEASE: 'RELEASE'> process_id='6' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773212159.9905193 type=<EventType.RELEASE: 'RELEASE'> process_id='6' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_10' timestamp=1773212159.9920988 type=<EventType.RELEASE: 'RELEASE'> process_id='6' resource_vector=[0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_11' timestamp=1773212160.0053184 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_12' timestamp=1773212160.037612 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_13' timestamp=1773212160.0636334 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_14' timestamp=1773212160.0650432 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_15' timestamp=1773212160.068358 type=<EventType.REQUEST: 'REQUEST'> process_id='10' resource_vector=[5, 0, 2, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_16' timestamp=1773212160.0756814 type=<EventType.WAIT: 'WAIT'> process_id='10' resource_vector=[5, 0, 2, 2] details={'action': 'deny_request'}|event_id='evt_17' timestamp=1773212160.085722 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[0, 0, 1, 16] details={'action': 'submit_request', 'priority': 0}|event_id='evt_18' timestamp=1773212160.0899057 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[0, 0, 1, 16] details={'action': 'deny_request'}|event_id='evt_19' timestamp=1773212160.0979428 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[1, 1, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_20' timestamp=1773212160.3614786 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[1, 1, 0, 0] details={'action': 'deny_request'}|event_id='evt_21' timestamp=1773212160.3630288 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 1, 4, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_22' timestamp=1773212160.3638003 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 1, 4, 1] details={'action': 'deny_request'}|event_id='evt_23' timestamp=1773212160.365665 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 0}|event_id='evt_24' timestamp=1773212160.365749 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 1, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_25' timestamp=1773212160.6130247 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 1, 1, 1] details={'action': 'deny_request'}|event_id='evt_26' timestamp=1773212160.6146405 type=<EventType.REQUEST: 'REQUEST'> process_id='6' resource_vector=[0, 1, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_27' timestamp=1773212160.851266 type=<EventType.WAIT: 'WAIT'> process_id='6' resource_vector=[0, 1, 1, 0] details={'action': 'deny_request'}|event_id='evt_28' timestamp=1773212160.8523827 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 0, 3, 7] details={'action': 'submit_request', 'priority': 0}|event_id='evt_29' timestamp=1773212160.852941 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 0, 3, 7] details={'action': 'deny_request'}|event_id='evt_30' timestamp=1773212160.8545244 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 0, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_31' timestamp=1773212161.174506 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 0, 0, 2] details={'action': 'deny_request'}|event_id='evt_32' timestamp=1773212161.2502968 type=<EventType.RELEASE: 'RELEASE'> process_id='-' resource_vector=[0, 0, 0, 0] details={'action': 'rollback_success', 'rollback_count': 1, 'checkpoint_id': 'cp_10'}|event_id='evt_33' timestamp=1773212161.2504222 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[3, 1, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_34' timestamp=1773212161.2511725 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[3, 1, 1, 1] details={'action': 'deny_request'}|event_id='evt_35' timestamp=1773212161.2523646 type=<EventType.REQUEST: 'REQUEST'> process_id='4' resource_vector=[3, 0, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_36' timestamp=1773212161.253067 type=<EventType.WAIT: 'WAIT'> process_id='4' resource_vector=[3, 0, 1, 2] details={'action': 'deny_request'}|event_id='evt_37' timestamp=1773212161.2543192 type=<EventType.REQUEST: 'REQUEST'> process_id='4' resource_vector=[1, 0, 2, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_38' timestamp=1773212161.2549345 type=<EventType.WAIT: 'WAIT'> process_id='4' resource_vector=[1, 0, 2, 3] details={'action': 'deny_request'}|event_id='evt_39' timestamp=1773212161.2560515 type=<EventType.REQUEST: 'REQUEST'> process_id='5' resource_vector=[3, 3, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_40' timestamp=1773212161.2565498 type=<EventType.WAIT: 'WAIT'> process_id='5' resource_vector=[3, 3, 1, 0] details={'action': 'deny_request'}|event_id='evt_41' timestamp=1773212161.2577455 type=<EventType.REQUEST: 'REQUEST'> process_id='9' resource_vector=[0, 0, 0, 6] details={'action': 'submit_request', 'priority': 0}|event_id='evt_42' timestamp=1773212161.77415 type=<EventType.WAIT: 'WAIT'> process_id='9' resource_vector=[0, 0, 0, 6] details={'action': 'deny_request'}|event_id='evt_43' timestamp=1773212161.7756433 type=<EventType.REQUEST: 'REQUEST'> process_id='10' resource_vector=[7, 1, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_44' timestamp=1773212161.7762542 type=<EventType.WAIT: 'WAIT'> process_id='10' resource_vector=[7, 1, 0, 0] details={'action': 'deny_request'}|event_id='evt_45' timestamp=1773212161.7775521 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 0, 4, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_46' timestamp=1773212161.7781265 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 0, 4, 2] details={'action': 'deny_request'}|event_id='evt_47' timestamp=1773212161.7795062 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[0, 0, 1, 8] details={'action': 'submit_request', 'priority': 0}|event_id='evt_48' timestamp=1773212162.3028924 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[0, 0, 1, 8] details={'action': 'deny_request'}|event_id='evt_49' timestamp=1773212162.3046374 type=<EventType.REQUEST: 'REQUEST'> process_id='8' resource_vector=[2, 0, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_50' timestamp=1773212162.3066084 type=<EventType.WAIT: 'WAIT'> process_id='8' resource_vector=[2, 0, 0, 2] details={'action': 'deny_request'}|event_id='evt_51' timestamp=1773212162.3084083 type=<EventType.REQUEST: 'REQUEST'> process_id='7' resource_vector=[4, 2, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_52' timestamp=1773212162.3098435 type=<EventType.WAIT: 'WAIT'> process_id='7' resource_vector=[4, 2, 0, 0] details={'action': 'deny_request'}",checkpoint:checkpoint:8|rollback:rollback:8,user0:0.78|user1:0.77|user2:0.79|user3:0.73|user4:0.72|user5:0.84|user6:0.78|user7:0.90|user8:0.80|user9:0.71|user10:0.86,group0:0.77|group1:0.79|group2:0.83,"{""run_id"":0,""scenario_seed"":3335400890,""num_processes"":11,""num_resources"":4,""total_resources"":[20,6,6,17],""workload_pattern"":""grouped"",""distributed"":false,""resource_types"":[""net"",""disk"",""cpu"",""gpu""],""process_types"":[""interactive"",""system"",""user"",""service"",""service"",""system"",""interactive"",""system"",""interactive"",""user"",""user""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,b5201eb70508ef1d,"{""run_id"":0,""scenario_seed"":3335400890,""workload_pattern"":""grouped"",""distributed"":false,""resource_types"":[""net"",""disk"",""cpu"",""gpu""],""process_types"":[""interactive"",""system"",""user"",""service"",""service"",""system"",""interactive"",""system"",""interactive"",""user"",""user""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,4.2727272727272725,21.272727272727273,11.363636363636363,0.0,0,0,19,0,,,,19,,0,,,0,,eda7bf58c59c3fd8,2400
