version,scenario_id,run_id,scenario_seed,num_processes,num_resources,total_resources,workload_pattern,distributed,resource_types,process_types,resource_details,preemption_events,checkpoint_recovery_events,distributed_events,allocation_release_events,process_aging_metrics,process_starvation_metrics,scheduling_policy,policy_params,deadlock_detection_method,deadlock_cycle_length,deadlock_resource_types,full_event_log,failure_recovery_outcomes,user_fairness_metrics,group_fairness_metrics,simulation_parameters,meta_coverage_metrics,meta_determinism_hash,meta_config_snapshot,meta_edge_case_summary,avg_allocation,avg_max,avg_need,avg_waiting,max_waiting,min_waiting,event_count,deadlock,deadlock_type,deadlock_processes,deadlock_resources,time_to_deadlock,edge_case,failure_injected,starved_processes,blocked_processes,dynamic_join_leave,failure_type,event_trace_hash,sim_time_ms
1.0.0,35f7893d5f79d83e,0,3473156450,3,6,74,bursty,0,custom|gpu|mem|disk|net|cpu,service|batch|service,custom:17:0:0|gpu:16:9:0|mem:18:12:0|disk:12:8:0|net:7:2:0|cpu:4:0:0,,,,,0:0|1:0|2:0,0:0|1:0|2:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773181589.990333 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 4, 1, 0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773181590.0025308 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 4, 1, 0, 0, 0] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773181590.0109138 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0, 0, 0, 0] details={'deadlocked': ['0', '1', '2']}|event_id='evt_4' timestamp=1773181590.0143704 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773181590.022767 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773181590.0315478 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773181590.033868 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_8' timestamp=1773181590.0412042 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 1, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773181590.0534918 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 8, 1, 2, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_10' timestamp=1773181590.0676823 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 8, 1, 2, 0, 0] details={'action': 'deny_request'}|event_id='evt_11' timestamp=1773181590.074815 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[9, 5, 1, 0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_12' timestamp=1773181590.0820868 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[9, 5, 1, 0, 0, 0] details={'action': 'deny_request'}|event_id='evt_13' timestamp=1773181590.0914102 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 3, 2, 3, 3, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_14' timestamp=1773181590.0951805 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 3, 2, 3, 3, 0] details={'action': 'deny_request'}|event_id='evt_15' timestamp=1773181590.1025145 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[3, 1, 0, 1, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_16' timestamp=1773181590.1072528 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[3, 1, 0, 1, 1, 1] details={'action': 'deny_request'}|event_id='evt_17' timestamp=1773181590.1134446 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[9, 1, 2, 0, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_18' timestamp=1773181590.117597 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[9, 1, 2, 0, 1, 2] details={'action': 'deny_request'}|event_id='evt_19' timestamp=1773181590.1250277 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 3, 1, 2, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_20' timestamp=1773181590.1351616 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 3, 1, 2, 0, 0] details={'action': 'deny_request'}|event_id='evt_21' timestamp=1773181590.1427877 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 2, 1, 2, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_22' timestamp=1773181590.153896 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 2, 1, 2, 0, 0] details={'action': 'deny_request'}|event_id='evt_23' timestamp=1773181590.1621644 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 6, 1, 0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_24' timestamp=1773181590.172532 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 6, 1, 0, 0, 0] details={'action': 'deny_request'}|event_id='evt_25' timestamp=1773181590.1788275 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 1, 1, 7, 5, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_26' timestamp=1773181590.1818187 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 1, 1, 7, 5, 1] details={'action': 'deny_request'}|event_id='evt_27' timestamp=1773181590.186654 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[9, 0, 1, 0, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_28' timestamp=1773181590.1902373 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[9, 0, 1, 0, 2, 0] details={'action': 'deny_request'}|event_id='evt_29' timestamp=1773181590.1945453 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 6, 3, 1, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_30' timestamp=1773181590.1987567 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 6, 3, 1, 0, 2] details={'action': 'deny_request'}|event_id='evt_31' timestamp=1773181590.203701 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 2, 1, 0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_32' timestamp=1773181590.2128823 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 2, 1, 0, 0, 0] details={'action': 'deny_request'}|event_id='evt_33' timestamp=1773181590.217215 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[3, 6, 1, 1, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_34' timestamp=1773181590.2199616 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[3, 6, 1, 1, 0, 0] details={'action': 'deny_request'}|event_id='evt_35' timestamp=1773181590.2226505 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 0, 0, 3, 3, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_36' timestamp=1773181590.2252877 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 0, 0, 3, 3, 0] details={'action': 'deny_request'}|event_id='evt_37' timestamp=1773181590.2308326 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[2, 9, 3, 0, 2, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_38' timestamp=1773181590.2348723 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[2, 9, 3, 0, 2, 2] details={'action': 'deny_request'}|event_id='evt_39' timestamp=1773181590.239211 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 0, 1, 8, 5, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_40' timestamp=1773181590.2434886 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 0, 1, 8, 5, 1] details={'action': 'deny_request'}|event_id='evt_41' timestamp=1773181590.2477708 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[3, 2, 2, 1, 2, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_42' timestamp=1773181590.249952 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[3, 2, 2, 1, 2, 1] details={'action': 'deny_request'}|event_id='evt_43' timestamp=1773181590.2554631 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 6, 7, 2, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_44' timestamp=1773181590.2588933 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 6, 7, 2, 1, 1] details={'action': 'deny_request'}|event_id='evt_45' timestamp=1773181590.2632077 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[8, 1, 3, 0, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_46' timestamp=1773181590.2652829 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[8, 1, 3, 0, 0, 2] details={'action': 'deny_request'}",,user0:0.76|user1:0.86|user2:0.72,group0:0.80,"{""run_id"":0,""scenario_seed"":3473156450,""num_processes"":3,""num_resources"":6,""total_resources"":[17,16,18,12,7,4],""workload_pattern"":""bursty"",""distributed"":false,""resource_types"":[""custom"",""gpu"",""mem"",""disk"",""net"",""cpu""],""process_types"":[""service"",""batch"",""service""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,36459dccf79163b5,"{""run_id"":0,""scenario_seed"":3473156450,""workload_pattern"":""bursty"",""distributed"":false,""resource_types"":[""custom"",""gpu"",""mem"",""disk"",""net"",""cpu""],""process_types"":[""service"",""batch"",""service""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,13.666666666666666,40.666666666666664,26.333333333333332,0.0,0,0,20,0,,,,20,,0,,,0,,6575d4be577cdb2e,281
