version,scenario_id,run_id,scenario_seed,num_processes,num_resources,total_resources,workload_pattern,distributed,resource_types,process_types,resource_details,preemption_events,checkpoint_recovery_events,distributed_events,allocation_release_events,process_aging_metrics,process_starvation_metrics,scheduling_policy,policy_params,deadlock_detection_method,deadlock_cycle_length,deadlock_resource_types,full_event_log,failure_recovery_outcomes,user_fairness_metrics,group_fairness_metrics,simulation_parameters,meta_coverage_metrics,meta_determinism_hash,meta_config_snapshot,meta_edge_case_summary,avg_allocation,avg_max,avg_need,avg_waiting,max_waiting,min_waiting,event_count,deadlock,deadlock_type,deadlock_processes,deadlock_resources,time_to_deadlock,edge_case,failure_injected,starved_processes,blocked_processes,dynamic_join_leave,failure_type,event_trace_hash,sim_time_ms
1.0.0,800c7fe72120b24e,0,3817733854,4,6,63,bursty,0,net|cpu|custom|gpu|mem|io,user|system|service|user,net:8:4:0|cpu:6:3:0|custom:6:4:0|gpu:9:6:0|mem:15:13:0|io:19:10:0,preempt:2:1,checkpoint:12,,,0:0|1:0|2:0|3:0,0:0|1:0|2:0|3:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773181563.1099424 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[2, 0, 2, 0, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773181563.117269 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[2, 0, 2, 0, 0, 1] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773181563.127594 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0, 0, 0, 0] details={'deadlocked': ['0', '1', '2', '3']}|event_id='evt_4' timestamp=1773181563.1305373 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773181563.135627 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773181563.1435761 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773181563.1453757 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_8' timestamp=1773181563.1532311 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 1, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773181563.1637945 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 1, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_10' timestamp=1773181563.1737514 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 1, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_11' timestamp=1773181563.1759322 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_12' timestamp=1773181563.186278 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_13' timestamp=1773181563.1989837 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_14' timestamp=1773181563.223233 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_15' timestamp=1773181563.2248235 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_16' timestamp=1773181563.236291 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 3, 1, 0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_17' timestamp=1773181563.3348808 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 3, 1, 0, 0, 0] details={'action': 'deny_request'}|event_id='evt_18' timestamp=1773181563.337437 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_19' timestamp=1773181563.3375065 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[2, 2, 4, 6, 0, 10] details={'action': 'submit_request', 'priority': 0}|event_id='evt_20' timestamp=1773181563.4556775 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[2, 2, 4, 6, 0, 10] details={'action': 'deny_request'}|event_id='evt_21' timestamp=1773181563.459001 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[6, 1, 3, 3, 2, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_22' timestamp=1773181563.4609714 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[6, 1, 3, 3, 2, 1] details={'action': 'deny_request'}|event_id='evt_23' timestamp=1773181563.4637015 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[2, 1, 5, 1, 5, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_24' timestamp=1773181563.4660866 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[2, 1, 5, 1, 5, 2] details={'action': 'deny_request'}|event_id='evt_25' timestamp=1773181563.468799 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 3, 0, 0, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_26' timestamp=1773181563.5850515 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 3, 0, 0, 0, 1] details={'action': 'deny_request'}|event_id='evt_27' timestamp=1773181563.586501 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 0, 1, 6, 0, 4] details={'action': 'submit_request', 'priority': 0}|event_id='evt_28' timestamp=1773181563.7151158 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 0, 1, 6, 0, 4] details={'action': 'deny_request'}|event_id='evt_29' timestamp=1773181563.7169442 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 3, 1, 0, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_30' timestamp=1773181563.8516667 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 3, 1, 0, 1, 0] details={'action': 'deny_request'}|event_id='evt_31' timestamp=1773181563.852563 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_32' timestamp=1773181563.9663162 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'deny_request'}|event_id='evt_33' timestamp=1773181563.9675274 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_34' timestamp=1773181564.1307137 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'deny_request'}|event_id='evt_35' timestamp=1773181564.13165 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 0, 1, 5, 12, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_36' timestamp=1773181564.2437086 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 0, 1, 5, 12, 2] details={'action': 'deny_request'}|event_id='evt_37' timestamp=1773181564.2445297 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[6, 1, 3, 7, 1, 12] details={'action': 'submit_request', 'priority': 0}|event_id='evt_38' timestamp=1773181564.2451627 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[6, 1, 3, 7, 1, 12] details={'action': 'deny_request'}|event_id='evt_39' timestamp=1773181564.2461538 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 4, 6, 6, 11, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_40' timestamp=1773181564.2468708 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 4, 6, 6, 11, 3] details={'action': 'deny_request'}|event_id='evt_41' timestamp=1773181564.2732117 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[6, 1, 0, 2, 0, 7] details={'action': 'submit_request', 'priority': 0}|event_id='evt_42' timestamp=1773181564.2739246 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[6, 1, 0, 2, 0, 7] details={'action': 'deny_request'}|event_id='evt_43' timestamp=1773181564.274634 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 0, 1, 0, 11, 13] details={'action': 'submit_request', 'priority': 0}|event_id='evt_44' timestamp=1773181564.2756073 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 0, 1, 0, 11, 13] details={'action': 'deny_request'}|event_id='evt_45' timestamp=1773181564.2763948 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 0, 1, 0, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_46' timestamp=1773181564.509055 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 0, 1, 0, 0, 1] details={'action': 'deny_request'}|event_id='evt_47' timestamp=1773181564.510197 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 1, 0, 0, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_48' timestamp=1773181564.763505 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 1, 0, 0, 1, 0] details={'action': 'deny_request'}|event_id='evt_49' timestamp=1773181564.7643352 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 3, 0, 0, 2, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_50' timestamp=1773181565.0216393 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 3, 0, 0, 2, 1] details={'action': 'deny_request'}|event_id='evt_51' timestamp=1773181565.022584 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 5, 3, 6, 1, 8] details={'action': 'submit_request', 'priority': 0}|event_id='evt_52' timestamp=1773181565.0237887 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 5, 3, 6, 1, 8] details={'action': 'deny_request'}|event_id='evt_53' timestamp=1773181565.025315 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 2, 1, 0, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_54' timestamp=1773181565.2953806 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 2, 1, 0, 2, 0] details={'action': 'deny_request'}|event_id='evt_55' timestamp=1773181565.2962 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 1, 5, 2, 0, 13] details={'action': 'submit_request', 'priority': 0}|event_id='evt_56' timestamp=1773181565.296619 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 1, 5, 2, 0, 13] details={'action': 'deny_request'}|event_id='evt_57' timestamp=1773181565.2971358 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[5, 0, 1, 4, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_58' timestamp=1773181565.2974913 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[5, 0, 1, 4, 1, 2] details={'action': 'deny_request'}",checkpoint:checkpoint:12,user0:0.83|user1:0.78|user2:0.95|user3:0.86,group0:0.90,"{""run_id"":0,""scenario_seed"":3817733854,""num_processes"":4,""num_resources"":6,""total_resources"":[8,6,6,9,15,19],""workload_pattern"":""bursty"",""distributed"":false,""resource_types"":[""net"",""cpu"",""custom"",""gpu"",""mem"",""io""],""process_types"":[""user"",""system"",""service"",""user""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,6f0377e8daedb7b4,"{""run_id"":0,""scenario_seed"":3817733854,""workload_pattern"":""bursty"",""distributed"":false,""resource_types"":[""net"",""cpu"",""custom"",""gpu"",""mem"",""io""],""process_types"":[""user"",""system"",""service"",""user""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,3.5,38.0,32.25,0.0,0,0,22,0,,,,22,,0,,,0,,f756de07c2705c33,2188
