version,scenario_id,run_id,scenario_seed,num_processes,num_resources,total_resources,workload_pattern,distributed,resource_types,process_types,resource_details,preemption_events,checkpoint_recovery_events,distributed_events,allocation_release_events,process_aging_metrics,process_starvation_metrics,scheduling_policy,policy_params,deadlock_detection_method,deadlock_cycle_length,deadlock_resource_types,full_event_log,failure_recovery_outcomes,user_fairness_metrics,group_fairness_metrics,simulation_parameters,meta_coverage_metrics,meta_determinism_hash,meta_config_snapshot,meta_edge_case_summary,avg_allocation,avg_max,avg_need,avg_waiting,max_waiting,min_waiting,event_count,deadlock,deadlock_type,deadlock_processes,deadlock_resources,time_to_deadlock,edge_case,failure_injected,starved_processes,blocked_processes,dynamic_join_leave,failure_type,event_trace_hash,sim_time_ms
1.0.0,ebdf9e654dc853a2,0,3746728674,3,6,73,uniform,0,disk|cpu|mem|gpu|io|custom,interactive|system|user,disk:18:14:0|cpu:19:9:0|mem:3:1:0|gpu:8:5:0|io:5:5:0|custom:20:16:0,,,,,0:0|1:0|2:0,0:0|1:0|2:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773212159.8023918 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 1, 1, 2, 0, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773212159.8066876 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 1, 1, 2, 0, 3] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773212159.8121808 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0, 0, 0, 0] details={'deadlocked': ['0', '1', '2']}|event_id='evt_4' timestamp=1773212159.8135328 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 1, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773212159.8165543 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 1, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773212159.8188214 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 1, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773212159.819475 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_8' timestamp=1773212159.822102 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773212159.8247657 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_10' timestamp=1773212159.8288608 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_11' timestamp=1773212159.8322875 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_12' timestamp=1773212159.8361475 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 2, 1, 0, 0, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_13' timestamp=1773212159.8572927 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 2, 1, 0, 0, 3] details={'action': 'deny_request'}|event_id='evt_14' timestamp=1773212159.8634486 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 2, 0, 1, 0, 8] details={'action': 'submit_request', 'priority': 0}|event_id='evt_15' timestamp=1773212159.8857381 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 2, 0, 1, 0, 8] details={'action': 'deny_request'}|event_id='evt_16' timestamp=1773212159.8964312 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[1, 7, 0, 1, 1, 18] details={'action': 'submit_request', 'priority': 0}|event_id='evt_17' timestamp=1773212159.905417 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[1, 7, 0, 1, 1, 18] details={'action': 'deny_request'}|event_id='evt_18' timestamp=1773212159.9163365 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 4, 2, 3, 1, 6] details={'action': 'submit_request', 'priority': 0}|event_id='evt_19' timestamp=1773212159.9268086 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 4, 2, 3, 1, 6] details={'action': 'deny_request'}|event_id='evt_20' timestamp=1773212159.9388971 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 6, 2, 0, 0, 10] details={'action': 'submit_request', 'priority': 0}|event_id='evt_21' timestamp=1773212159.9485972 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 6, 2, 0, 0, 10] details={'action': 'deny_request'}|event_id='evt_22' timestamp=1773212159.9594543 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 7, 2, 0, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_23' timestamp=1773212159.9683728 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 7, 2, 0, 1, 0] details={'action': 'deny_request'}|event_id='evt_24' timestamp=1773212159.9756596 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 2, 0, 3, 2, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_25' timestamp=1773212159.9986184 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 2, 0, 3, 2, 1] details={'action': 'deny_request'}|event_id='evt_26' timestamp=1773212160.0065262 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 3, 3, 1, 1, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_27' timestamp=1773212160.011918 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 3, 3, 1, 1, 3] details={'action': 'deny_request'}|event_id='evt_28' timestamp=1773212160.0183685 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 5, 1, 2, 4, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_29' timestamp=1773212160.042387 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 5, 1, 2, 4, 0] details={'action': 'deny_request'}|event_id='evt_30' timestamp=1773212160.0490131 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 7, 1, 2, 4, 18] details={'action': 'submit_request', 'priority': 0}|event_id='evt_31' timestamp=1773212160.0537217 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 7, 1, 2, 4, 18] details={'action': 'deny_request'}|event_id='evt_32' timestamp=1773212160.0604184 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 4, 0, 0, 0, 6] details={'action': 'submit_request', 'priority': 0}|event_id='evt_33' timestamp=1773212160.0818686 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 4, 0, 0, 0, 6] details={'action': 'deny_request'}|event_id='evt_34' timestamp=1773212160.0881524 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 3, 2, 2, 1, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_35' timestamp=1773212160.0933015 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 3, 2, 2, 1, 3] details={'action': 'deny_request'}|event_id='evt_36' timestamp=1773212160.0985322 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 5, 1, 0, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_37' timestamp=1773212160.1202345 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 5, 1, 0, 2, 0] details={'action': 'deny_request'}|event_id='evt_38' timestamp=1773212160.1234705 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 0, 1, 2, 3, 9] details={'action': 'submit_request', 'priority': 0}|event_id='evt_39' timestamp=1773212160.1452088 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 0, 1, 2, 3, 9] details={'action': 'deny_request'}|event_id='evt_40' timestamp=1773212160.1480062 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 1, 1, 2, 4, 14] details={'action': 'submit_request', 'priority': 0}|event_id='evt_41' timestamp=1773212160.1682775 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 1, 1, 2, 4, 14] details={'action': 'deny_request'}|event_id='evt_42' timestamp=1773212160.1733642 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 10, 1, 4, 1, 8] details={'action': 'submit_request', 'priority': 0}|event_id='evt_43' timestamp=1773212160.1777833 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 10, 1, 4, 1, 8] details={'action': 'deny_request'}|event_id='evt_44' timestamp=1773212160.1825569 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 0, 0, 0, 0, 10] details={'action': 'submit_request', 'priority': 0}|event_id='evt_45' timestamp=1773212160.205556 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 0, 0, 0, 0, 10] details={'action': 'deny_request'}|event_id='evt_46' timestamp=1773212160.2118435 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 5, 1, 1, 1, 15] details={'action': 'submit_request', 'priority': 0}|event_id='evt_47' timestamp=1773212160.237554 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 5, 1, 1, 1, 15] details={'action': 'deny_request'}|event_id='evt_48' timestamp=1773212160.2389429 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 0, 0, 2, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_49' timestamp=1773212160.2677372 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 0, 0, 2, 0, 1] details={'action': 'deny_request'}",,user0:0.82|user1:0.89|user2:0.81,group0:0.73,"{""run_id"":0,""scenario_seed"":3746728674,""num_processes"":3,""num_resources"":6,""total_resources"":[18,19,3,8,5,20],""workload_pattern"":""uniform"",""distributed"":false,""resource_types"":[""disk"",""cpu"",""mem"",""gpu"",""io"",""custom""],""process_types"":[""interactive"",""system"",""user""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,06729b7db5d24fd7,"{""run_id"":0,""scenario_seed"":3746728674,""workload_pattern"":""uniform"",""distributed"":false,""resource_types"":[""disk"",""cpu"",""mem"",""gpu"",""io"",""custom""],""process_types"":[""interactive"",""system"",""user""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,7.333333333333333,33.666666666666664,25.666666666666668,0.0,0,0,20,0,,,,20,,0,,,0,,152e3c1f8a096861,468
