version,scenario_id,run_id,scenario_seed,num_processes,num_resources,total_resources,workload_pattern,distributed,resource_types,process_types,resource_details,preemption_events,checkpoint_recovery_events,distributed_events,allocation_release_events,process_aging_metrics,process_starvation_metrics,scheduling_policy,policy_params,deadlock_detection_method,deadlock_cycle_length,deadlock_resource_types,full_event_log,failure_recovery_outcomes,user_fairness_metrics,group_fairness_metrics,simulation_parameters,meta_coverage_metrics,meta_determinism_hash,meta_config_snapshot,meta_edge_case_summary,avg_allocation,avg_max,avg_need,avg_waiting,max_waiting,min_waiting,event_count,deadlock,deadlock_type,deadlock_processes,deadlock_resources,time_to_deadlock,edge_case,failure_injected,starved_processes,blocked_processes,dynamic_join_leave,failure_type,event_trace_hash,sim_time_ms
1.0.0,509085bd29f0b98e,0,4009282762,3,5,46,uniform,0,gpu|cpu|net|io|custom,system|service|system,gpu:4:2:0|cpu:7:7:0|net:4:1:0|io:14:9:0|custom:17:15:0,preempt:2:9,checkpoint:12|checkpoint:14,,,0:0|1:0|2:0,0:0|1:0|2:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773181589.9820535 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 3, 2, 0, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773181589.9904869 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 3, 2, 0, 3] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773181590.000366 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0, 0, 0] details={'deadlocked': ['0', '1', '2']}|event_id='evt_4' timestamp=1773181590.0016398 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773181590.0134554 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773181590.0209582 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 1, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773181590.0228727 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_8' timestamp=1773181590.0301251 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773181590.0398164 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_10' timestamp=1773181590.0495636 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_11' timestamp=1773181590.053433 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_12' timestamp=1773181590.0643208 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[2, 0, 3, 8, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_13' timestamp=1773181590.070481 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[2, 0, 3, 8, 1] details={'action': 'deny_request'}|event_id='evt_14' timestamp=1773181590.0801206 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[4, 6, 1, 0, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_15' timestamp=1773181590.0857716 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[4, 6, 1, 0, 5] details={'action': 'deny_request'}|event_id='evt_16' timestamp=1773181590.092694 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 1, 1, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_17' timestamp=1773181590.106972 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 1, 1, 0, 2] details={'action': 'deny_request'}|event_id='evt_18' timestamp=1773181590.1119235 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 0, 1, 7, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_19' timestamp=1773181590.1265156 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 0, 1, 7, 5] details={'action': 'deny_request'}|event_id='evt_20' timestamp=1773181590.134314 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 1, 2, 7, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_21' timestamp=1773181590.1413362 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 1, 2, 7, 5] details={'action': 'deny_request'}|event_id='evt_22' timestamp=1773181590.150076 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 1, 1, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_23' timestamp=1773181590.1574638 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 1, 1, 0, 1] details={'action': 'deny_request'}|event_id='evt_24' timestamp=1773181590.164847 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 7, 4, 0, 6] details={'action': 'submit_request', 'priority': 0}|event_id='evt_25' timestamp=1773181590.1688995 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 7, 4, 0, 6] details={'action': 'deny_request'}|event_id='evt_26' timestamp=1773181590.175831 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 1, 0, 2, 14] details={'action': 'submit_request', 'priority': 0}|event_id='evt_27' timestamp=1773181590.1967833 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 1, 0, 2, 14] details={'action': 'deny_request'}|event_id='evt_28' timestamp=1773181590.200697 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[1, 0, 3, 2, 4] details={'action': 'submit_request', 'priority': 0}|event_id='evt_29' timestamp=1773181590.2040672 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[1, 0, 3, 2, 4] details={'action': 'deny_request'}|event_id='evt_30' timestamp=1773181590.2081783 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 0, 0, 4, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_31' timestamp=1773181590.2263148 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 0, 0, 4, 3] details={'action': 'deny_request'}|event_id='evt_32' timestamp=1773181590.2315567 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[4, 3, 2, 1, 4] details={'action': 'submit_request', 'priority': 0}|event_id='evt_33' timestamp=1773181590.2347748 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[4, 3, 2, 1, 4] details={'action': 'deny_request'}|event_id='evt_34' timestamp=1773181590.2380238 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 3, 3, 0, 6] details={'action': 'submit_request', 'priority': 0}|event_id='evt_35' timestamp=1773181590.2426202 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 3, 3, 0, 6] details={'action': 'deny_request'}|event_id='evt_36' timestamp=1773181590.2493901 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 5, 0, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_37' timestamp=1773181590.2794647 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 5, 0, 0, 2] details={'action': 'deny_request'}|event_id='evt_38' timestamp=1773181590.2836244 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[1, 2, 2, 5, 4] details={'action': 'submit_request', 'priority': 0}|event_id='evt_39' timestamp=1773181590.2874837 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[1, 2, 2, 5, 4] details={'action': 'deny_request'}|event_id='evt_40' timestamp=1773181590.2984931 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[0, 2, 2, 0, 7] details={'action': 'submit_request', 'priority': 0}|event_id='evt_41' timestamp=1773181590.301955 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[0, 2, 2, 0, 7] details={'action': 'deny_request'}|event_id='evt_42' timestamp=1773181590.3058686 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 3, 2, 2, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_43' timestamp=1773181590.3086653 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 3, 2, 2, 5] details={'action': 'deny_request'}|event_id='evt_44' timestamp=1773181590.3112192 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 2, 2, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_45' timestamp=1773181590.3154454 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 2, 2, 2, 0] details={'action': 'deny_request'}|event_id='evt_46' timestamp=1773181590.3178499 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 2, 3, 9, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_47' timestamp=1773181590.3204713 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 2, 3, 9, 1] details={'action': 'deny_request'}",checkpoint:checkpoint:12|checkpoint:checkpoint:14,user0:0.76|user1:0.93|user2:0.79,group0:0.75,"{""run_id"":0,""scenario_seed"":4009282762,""num_processes"":3,""num_resources"":5,""total_resources"":[4,7,4,14,17],""workload_pattern"":""uniform"",""distributed"":false,""resource_types"":[""gpu"",""cpu"",""net"",""io"",""custom""],""process_types"":[""system"",""service"",""system""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,b32b1c6c05ef1bae,"{""run_id"":0,""scenario_seed"":4009282762,""workload_pattern"":""uniform"",""distributed"":false,""resource_types"":[""gpu"",""cpu"",""net"",""io"",""custom""],""process_types"":[""system"",""service"",""system""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,3.3333333333333335,27.0,23.333333333333332,0.0,0,0,19,0,,,,19,,0,,,0,,6d21d9e9ebd5181c,342
