version,scenario_id,run_id,scenario_seed,num_processes,num_resources,total_resources,workload_pattern,distributed,resource_types,process_types,resource_details,preemption_events,checkpoint_recovery_events,distributed_events,allocation_release_events,process_aging_metrics,process_starvation_metrics,scheduling_policy,policy_params,deadlock_detection_method,deadlock_cycle_length,deadlock_resource_types,full_event_log,failure_recovery_outcomes,user_fairness_metrics,group_fairness_metrics,simulation_parameters,meta_coverage_metrics,meta_determinism_hash,meta_config_snapshot,meta_edge_case_summary,avg_allocation,avg_max,avg_need,avg_waiting,max_waiting,min_waiting,event_count,deadlock,deadlock_type,deadlock_processes,deadlock_resources,time_to_deadlock,edge_case,failure_injected,starved_processes,blocked_processes,dynamic_join_leave,failure_type,event_trace_hash,sim_time_ms
1.0.0,8ce67e29aa8a9836,0,1882195975,4,7,90,adversarial,0,custom|mem|io|net|cpu|gpu|disk,service|system|service|batch,custom:16:12:0|mem:16:14:0|io:4:2:0|net:18:5:0|cpu:20:13:0|gpu:12:7:0|disk:4:4:0,preempt:0:1|preempt:1:16|preempt:3:17,,,,0:0|1:0|2:0|3:0,0:0|1:0|2:0|3:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773181234.1974049 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 1, 0, 0, 7, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773181234.2041106 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 1, 0, 0, 7, 2, 0] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773181234.2132142 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0, 0, 0, 0, 0] details={'deadlocked': ['0', '1', '2', '3']}|event_id='evt_4' timestamp=1773181234.217125 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773181234.2241886 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[1, 0, 0, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773181234.2309093 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 1, 0, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773181234.2326195 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_8' timestamp=1773181234.2401633 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[1, 0, 0, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773181234.2487628 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[1, 0, 0, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_10' timestamp=1773181234.2625391 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[1, 0, 0, 0, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_11' timestamp=1773181234.2637796 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_12' timestamp=1773181234.2717052 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_13' timestamp=1773181234.2817483 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_14' timestamp=1773181234.3207836 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_15' timestamp=1773181234.3217793 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 0, 0, 0, 0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_16' timestamp=1773181234.3269353 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[6, 2, 2, 2, 5, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_17' timestamp=1773181234.4307427 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[6, 2, 2, 2, 5, 0, 1] details={'action': 'deny_request'}|event_id='evt_18' timestamp=1773181234.4345312 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[4, 2, 1, 5, 13, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_19' timestamp=1773181234.4384663 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[4, 2, 1, 5, 13, 1, 2] details={'action': 'deny_request'}|event_id='evt_20' timestamp=1773181234.4408655 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[1, 0, 1, 0, 1, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_21' timestamp=1773181234.5909429 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[1, 0, 1, 0, 1, 1, 0] details={'action': 'deny_request'}|event_id='evt_22' timestamp=1773181234.5923576 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[0, 1, 2, 0, 1, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_23' timestamp=1773181234.715691 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[0, 1, 2, 0, 1, 1, 0] details={'action': 'deny_request'}|event_id='evt_24' timestamp=1773181234.716846 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[1, 3, 2, 0, 6, 3, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_25' timestamp=1773181234.8528297 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[1, 3, 2, 0, 6, 3, 1] details={'action': 'deny_request'}|event_id='evt_26' timestamp=1773181234.8535042 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[10, 0, 2, 2, 18, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_27' timestamp=1773181234.8539984 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[10, 0, 2, 2, 18, 1, 2] details={'action': 'deny_request'}|event_id='evt_28' timestamp=1773181234.8546805 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 5, 1, 0, 1, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_29' timestamp=1773181234.9960597 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 5, 1, 0, 1, 1, 2] details={'action': 'deny_request'}|event_id='evt_30' timestamp=1773181234.9968638 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[2, 0, 0, 4, 4, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_31' timestamp=1773181235.1248546 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[2, 0, 0, 4, 4, 0, 2] details={'action': 'deny_request'}|event_id='evt_32' timestamp=1773181235.1258833 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 8, 2, 6, 2, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_33' timestamp=1773181235.1264029 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 8, 2, 6, 2, 0, 0] details={'action': 'deny_request'}|event_id='evt_34' timestamp=1773181235.1271956 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[1, 1, 2, 0, 4, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_35' timestamp=1773181235.3411355 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[1, 1, 2, 0, 4, 1, 0] details={'action': 'deny_request'}|event_id='evt_36' timestamp=1773181235.3440485 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[2, 1, 1, 6, 2, 1, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_37' timestamp=1773181235.347535 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[2, 1, 1, 6, 2, 1, 0] details={'action': 'deny_request'}|event_id='evt_38' timestamp=1773181235.361727 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 2, 1, 12, 1, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_39' timestamp=1773181235.368957 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 2, 1, 12, 1, 0, 1] details={'action': 'deny_request'}|event_id='evt_40' timestamp=1773181235.37154 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[3, 9, 0, 4, 3, 0, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_41' timestamp=1773181235.523491 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[3, 9, 0, 4, 3, 0, 1] details={'action': 'deny_request'}|event_id='evt_42' timestamp=1773181235.5251083 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[10, 6, 1, 0, 13, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_43' timestamp=1773181235.6660898 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[10, 6, 1, 0, 13, 1, 1] details={'action': 'deny_request'}|event_id='evt_44' timestamp=1773181235.6720438 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 1, 2, 7, 12, 2, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_45' timestamp=1773181235.6741803 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 1, 2, 7, 12, 2, 1] details={'action': 'deny_request'}|event_id='evt_46' timestamp=1773181235.6780303 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[11, 8, 1, 0, 19, 1, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_47' timestamp=1773181235.6796887 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[11, 8, 1, 0, 19, 1, 2] details={'action': 'deny_request'}|event_id='evt_48' timestamp=1773181235.6810176 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[1, 3, 1, 0, 5, 2, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_49' timestamp=1773181235.8195658 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[1, 3, 1, 0, 5, 2, 1] details={'action': 'deny_request'}|event_id='evt_50' timestamp=1773181235.824401 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 0, 1, 0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_51' timestamp=1773181235.8245072 type=<EventType.REQUEST: 'REQUEST'> process_id='2' resource_vector=[1, 3, 2, 6, 9, 1, 1] details={'action': 'submit_request', 'priority': 0}|event_id='evt_52' timestamp=1773181235.8327112 type=<EventType.WAIT: 'WAIT'> process_id='2' resource_vector=[1, 3, 2, 6, 9, 1, 1] details={'action': 'deny_request'}",,user0:0.78|user1:0.87|user2:0.94|user3:0.88,group0:0.76,"{""run_id"":0,""scenario_seed"":1882195975,""num_processes"":4,""num_resources"":7,""total_resources"":[16,16,4,18,20,12,4],""workload_pattern"":""adversarial"",""distributed"":false,""resource_types"":[""custom"",""mem"",""io"",""net"",""cpu"",""gpu"",""disk""],""process_types"":[""service"",""system"",""service"",""batch""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,bae006cb345acf2b,"{""run_id"":0,""scenario_seed"":1882195975,""workload_pattern"":""adversarial"",""distributed"":false,""resource_types"":[""custom"",""mem"",""io"",""net"",""cpu"",""gpu"",""disk""],""process_types"":[""service"",""system"",""service"",""batch""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,6.75,44.75,36.5,0.0,0,0,19,0,,,,19,,0,,,0,,2f77073331499c82,1641
1.0.0,d27558ebbb27beb5,0,3392020718,10,3,45,adversarial,0,gpu|disk|net,user|interactive|user|user|user|system|user|service|batch|system,gpu:20:10:0|disk:17:4:0|net:8:5:0,preempt:9:0|preempt:0:13,checkpoint:12,,,0:0|1:0|2:0|3:0|4:0|5:0|6:0|7:0|8:0|9:0,0:0|1:0|2:0|3:0|4:0|5:0|6:0|7:0|8:0|9:0,round_robin,{'quantum': 5},,0,,"event_id='evt_1' timestamp=1773181563.1104257 type=<EventType.REQUEST: 'REQUEST'> process_id='9' resource_vector=[6, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_2' timestamp=1773181563.1204934 type=<EventType.WAIT: 'WAIT'> process_id='9' resource_vector=[6, 0, 2] details={'action': 'deny_request'}|event_id='evt_3' timestamp=1773181563.130993 type=<EventType.DEADLOCK: 'DEADLOCK'> process_id='-' resource_vector=[0, 0, 0] details={'deadlocked': ['1', '2', '3', '4', '5', '6', '8', '9']}|event_id='evt_4' timestamp=1773181563.1326826 type=<EventType.RELEASE: 'RELEASE'> process_id='1' resource_vector=[0, 1, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_5' timestamp=1773181563.1406543 type=<EventType.RELEASE: 'RELEASE'> process_id='2' resource_vector=[0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_6' timestamp=1773181563.1469774 type=<EventType.RELEASE: 'RELEASE'> process_id='6' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_7' timestamp=1773181563.1588457 type=<EventType.RELEASE: 'RELEASE'> process_id='6' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_8' timestamp=1773181563.1703918 type=<EventType.RELEASE: 'RELEASE'> process_id='4' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_9' timestamp=1773181563.179829 type=<EventType.RELEASE: 'RELEASE'> process_id='4' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_10' timestamp=1773181563.1878958 type=<EventType.RELEASE: 'RELEASE'> process_id='4' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_11' timestamp=1773181563.188721 type=<EventType.RELEASE: 'RELEASE'> process_id='4' resource_vector=[0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_12' timestamp=1773181563.2081647 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_13' timestamp=1773181563.2297912 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[1, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_14' timestamp=1773181563.263542 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 1] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_15' timestamp=1773181563.2650502 type=<EventType.RELEASE: 'RELEASE'> process_id='3' resource_vector=[0, 0, 0] details={'action': 'recovery_terminate', 'cost_based': True, 'iterative': True, 'escalated': True, 'preemptions': 3}|event_id='evt_16' timestamp=1773181563.2724695 type=<EventType.RELEASE: 'RELEASE'> process_id='9' resource_vector=[0, 1, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 1}|event_id='evt_17' timestamp=1773181563.272512 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[1, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_18' timestamp=1773181563.655572 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[1, 0, 0] details={'action': 'deny_request'}|event_id='evt_19' timestamp=1773181563.6680691 type=<EventType.REQUEST: 'REQUEST'> process_id='7' resource_vector=[2, 1, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_20' timestamp=1773181564.0958421 type=<EventType.WAIT: 'WAIT'> process_id='7' resource_vector=[2, 1, 5] details={'action': 'deny_request'}|event_id='evt_21' timestamp=1773181564.0970345 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[12, 10, 4] details={'action': 'submit_request', 'priority': 0}|event_id='evt_22' timestamp=1773181564.0978158 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[12, 10, 4] details={'action': 'deny_request'}|event_id='evt_23' timestamp=1773181564.0985403 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[4, 11, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_24' timestamp=1773181564.0990086 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[4, 11, 0] details={'action': 'deny_request'}|event_id='evt_25' timestamp=1773181564.099648 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 3, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_26' timestamp=1773181564.4188313 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 3, 2] details={'action': 'deny_request'}|event_id='evt_27' timestamp=1773181564.419826 type=<EventType.REQUEST: 'REQUEST'> process_id='5' resource_vector=[0, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_28' timestamp=1773181564.7856684 type=<EventType.WAIT: 'WAIT'> process_id='5' resource_vector=[0, 2, 0] details={'action': 'deny_request'}|event_id='evt_29' timestamp=1773181564.786575 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[2, 1, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_30' timestamp=1773181565.2124724 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[2, 1, 5] details={'action': 'deny_request'}|event_id='evt_31' timestamp=1773181565.21348 type=<EventType.REQUEST: 'REQUEST'> process_id='5' resource_vector=[0, 4, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_32' timestamp=1773181565.5405967 type=<EventType.WAIT: 'WAIT'> process_id='5' resource_vector=[0, 4, 0] details={'action': 'deny_request'}|event_id='evt_33' timestamp=1773181565.5416389 type=<EventType.REQUEST: 'REQUEST'> process_id='9' resource_vector=[6, 2, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_34' timestamp=1773181566.0134072 type=<EventType.WAIT: 'WAIT'> process_id='9' resource_vector=[6, 2, 0] details={'action': 'deny_request'}|event_id='evt_35' timestamp=1773181566.0145655 type=<EventType.REQUEST: 'REQUEST'> process_id='3' resource_vector=[7, 5, 5] details={'action': 'submit_request', 'priority': 0}|event_id='evt_36' timestamp=1773181566.0149627 type=<EventType.WAIT: 'WAIT'> process_id='3' resource_vector=[7, 5, 5] details={'action': 'deny_request'}|event_id='evt_37' timestamp=1773181566.015759 type=<EventType.REQUEST: 'REQUEST'> process_id='7' resource_vector=[0, 1, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_38' timestamp=1773181566.4137826 type=<EventType.WAIT: 'WAIT'> process_id='7' resource_vector=[0, 1, 3] details={'action': 'deny_request'}|event_id='evt_39' timestamp=1773181566.4151301 type=<EventType.REQUEST: 'REQUEST'> process_id='4' resource_vector=[0, 0, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_40' timestamp=1773181566.7782388 type=<EventType.WAIT: 'WAIT'> process_id='4' resource_vector=[0, 0, 0] details={'action': 'deny_request'}|event_id='evt_41' timestamp=1773181566.8961036 type=<EventType.REQUEST: 'REQUEST'> process_id='0' resource_vector=[0, 9, 0] details={'action': 'submit_request', 'priority': 0}|event_id='evt_42' timestamp=1773181566.8967664 type=<EventType.WAIT: 'WAIT'> process_id='0' resource_vector=[0, 9, 0] details={'action': 'deny_request'}|event_id='evt_43' timestamp=1773181566.8975782 type=<EventType.RELEASE: 'RELEASE'> process_id='0' resource_vector=[0, 0, 0] details={'action': 'partial_preempt', 'min_release': 1, 'max_release': None, 'resource_types': None, 'total_released': 0}|event_id='evt_44' timestamp=1773181566.897609 type=<EventType.REQUEST: 'REQUEST'> process_id='9' resource_vector=[3, 5, 3] details={'action': 'submit_request', 'priority': 0}|event_id='evt_45' timestamp=1773181566.897981 type=<EventType.WAIT: 'WAIT'> process_id='9' resource_vector=[3, 5, 3] details={'action': 'deny_request'}|event_id='evt_46' timestamp=1773181566.8986294 type=<EventType.REQUEST: 'REQUEST'> process_id='1' resource_vector=[0, 0, 2] details={'action': 'submit_request', 'priority': 0}|event_id='evt_47' timestamp=1773181568.2109632 type=<EventType.WAIT: 'WAIT'> process_id='1' resource_vector=[0, 0, 2] details={'action': 'deny_request'}",checkpoint:checkpoint:12,user0:0.74|user1:0.97|user2:0.82|user3:0.98|user4:0.89|user5:0.72|user6:0.87|user7:0.94|user8:0.87|user9:0.79,group0:0.89|group1:0.78|group2:0.98,"{""run_id"":0,""scenario_seed"":3392020718,""num_processes"":10,""num_resources"":3,""total_resources"":[20,17,8],""workload_pattern"":""adversarial"",""distributed"":false,""resource_types"":[""gpu"",""disk"",""net""],""process_types"":[""user"",""interactive"",""user"",""user"",""user"",""system"",""user"",""service"",""batch"",""system""],""scheduling_policy"":""round_robin"",""policy_params"":""{'quantum': 5}"",""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",resource_leak:0|process_failure:0|starvation:0|process_leave:0|process_join:0|message_loss_or_partition:0|resource_exhaustion:0|all_blocked:0|cyclic_wait:0|resource_hog:0|priority_inversion:0|aging_overflow:0|deadlock_escalation:0,b42f4d84ee3d8057,"{""run_id"":0,""scenario_seed"":3392020718,""workload_pattern"":""adversarial"",""distributed"":false,""resource_types"":[""gpu"",""disk"",""net""],""process_types"":[""user"",""interactive"",""user"",""user"",""user"",""system"",""user"",""service"",""batch"",""system""],""scheduling_policy"":""round_robin"",""policy_params"":{""quantum"":5},""deadlock_detection_method"":"""",""edge_case"":"""",""failure_injected"":false,""dynamic_join_leave"":false,""failure_type"":""""}",none,3.2,22.6,13.1,0.0,0,0,16,0,,,,16,,0,,,0,,c59d0dff36f7a397,5113
